test,stat,pvalue,df,runtime_ms,converged_full,converged_null,error_type,failed,reject,scenario,scenario_slug,hypothesis_id,n,effect_size,rep,seed,alpha,null_spec,null_df,notes,is_null
score,1.0086173872241784,0.31523429821159027,1,0.08940000407164916,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,55,711556097640342473,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.0108777871222827,0.3146926402049842,1,0.05390000296756625,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,55,711556097640342473,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.7479746099548894,0.38711823981982685,1,0.1201999984914437,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,55,711556097640342473,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.580258499868377,0.10820399022319586,1,0.15410000196425244,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,56,5207407651875996673,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.731841508364283,0.09836580540831036,1,0.09059999865712598,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,56,5207407651875996673,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,2.8121115406678143,0.09355516121384319,1,0.05119999696034938,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,56,5207407651875996673,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.5918518395175734,0.20706175703606716,1,0.15300000086426735,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,56,5207407651875996673,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,3.3546765963594845,0.06701437289867657,1,0.14400000509340316,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,57,3496532734149909106,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,3.595633255167896,0.05793155326822032,1,0.08859999798005447,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,57,3496532734149909106,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,3.734088406188903,0.053312750246959445,1,0.05419999797595665,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,57,3496532734149909106,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.1051742688142308,0.14680161767001668,1,0.1733999961288646,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,57,3496532734149909106,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,8.678364710295812,0.003220097917191598,1,0.1596000001882203,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,58,8501863529343342807,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,10.242303443674402,0.0013725608311009334,1,0.09590000263415277,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,58,8501863529343342807,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,11.123569414737773,0.000852375936569954,1,0.05589999636868015,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,58,8501863529343342807,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.976497594452966,0.08448190471343538,1,0.13359999866224825,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,58,8501863529343342807,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.21532829570002357,0.6426228131178667,1,0.13420000323094428,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,59,2211888557955600377,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.21609101628634392,0.642034646758314,1,0.08650000381749123,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,59,2211888557955600377,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.21641925486137836,0.6417819164659633,1,0.05149999924469739,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,59,2211888557955600377,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.2525435000516252,0.6152897878728918,1,0.12840000272262841,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,59,2211888557955600377,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.7103716259577948,0.19093716103283317,1,0.1402000052621588,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,60,9147097882583159712,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.783956302326264,0.181664264800682,1,0.09490000229561701,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,60,9147097882583159712,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,1.8395851513735408,0.1749995778239299,1,0.05360000068321824,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,60,9147097882583159712,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.0719352528496895,0.3005087268520531,1,0.1540000012028031,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,60,9147097882583159712,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.995561246726289,0.014341917573456896,1,0.1379000023007393,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,61,4398966865525229438,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,6.83838065438123,0.008921968087493954,1,0.08930000331019983,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,61,4398966865525229438,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,7.522276649297318,0.006094061288960798,1,0.05480000254465267,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,61,4398966865525229438,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.6191058232149826,0.10558392356570054,1,0.13079999916953966,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,61,4398966865525229438,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.9018041943452386,0.16787651125496644,1,0.13670000043930486,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,62,8963666403823233904,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,1.9796457095548545,0.15942773550881242,1,0.11719999747583643,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,62,8963666403823233904,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,2.0256944570839153,0.15465820919680587,1,0.055800002883188426,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,62,8963666403823233904,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.2908289149359642,0.25589524838726985,1,0.13640000543091446,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,62,8963666403823233904,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,5.606635824102649,0.017892582561792235,1,0.12349999451544136,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,63,4607698082395718642,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,6.42422656267829,0.011257392682518857,1,0.08519999391864985,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,63,4607698082395718642,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,6.858937223836797,0.008819899257711475,1,0.04819999594474211,True,True,,False,True,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,63,4607698082395718642,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.6622732769809114,0.10275378423775094,1,0.11959999392274767,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,63,4607698082395718642,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.9663527720710607,0.3255914744993371,1,0.13109999417793006,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,64,2272361211849263182,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.9879677972086338,0.32023957033391975,1,0.09850000060396269,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,64,2272361211849263182,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.999297076515056,0.3174806545679033,1,0.05619999865302816,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,64,2272361211849263182,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.7188122577755508,0.39653378667687467,1,0.1362999973935075,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,64,2272361211849263182,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.12136251830280764,0.7275614012751646,1,0.19890000112354755,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,65,8222228032707832571,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.12155497713443457,0.727354072722334,1,0.11049999739043415,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,65,8222228032707832571,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,0.12170720143545566,0.727190217637214,1,0.06009999924572185,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,65,8222228032707832571,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.13651011249673886,0.7117753814052898,1,0.13720000424655154,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,65,8222228032707832571,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,2.3726768745329245,0.12347516082758099,1,0.14999999984866008,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,66,8441544640741418592,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,2.486678499841151,0.11481380164883354,1,0.10740000288933516,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,66,8441544640741418592,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
lr,2.564600006769517,0.10928019488950494,1,0.04890000127488747,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,66,8441544640741418592,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,1.3388238546073354,0.24724149034434567,1,0.12590000551426783,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,or,50,0.4,66,8441544640741418592,0.05,H0: OR = 1,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
wald,0.09794583956907285,0.7543087725385077,1,0.11900000390596688,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,67,7204632605907803716,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
score,0.09811157441289135,0.7541076963565456,1,0.09190000128000975,True,True,,False,False,Invariance demo: beta=0 vs OR=1,invariance_demo,beta,50,0.4,67,7204632605907803716,0.05,H0: beta_1 = 0,1,同値仮説でもWaldはパラメータ化依存でズレ得る。LRは同じfull/null比較なので相対的に不変。,False
